TEYA164,say the word sure,angry,0,
TEYA165,say the word take,angry,0,
TEYA166,say the word talk,angry,0,
TEYA167,say the word tape,angry,0,
TEYA168,say the word team,angry,0,
TEYA169,say the word tell,angry,0,
TEYA170,say the word thin,angry,0,
TEYA171,say the word third,angry,0,
TEYA172,say the word thought,angry,0,
TEYA173,say the word thumb,angry,0,
TEYA174,say the word time,angry,0,
TEYA175,say the word tip,angry,0,
TEYA176,say the word tire,angry,0,
TEYA177,say the word ton,angry,0,
TEYA178,say the word tool,angry,0,
TEYA179,say the word tough,angry,0,
TEYA180,say the word turn,angry,0,
TEYA181,say the word vine,angry,0,
TEYA182,say the word voice,angry,0,
TEYA183,say the word void,angry,0,
TEYA184,say the word vote,angry,0,
TEYA185,say the word wag,angry,0,
TEYA186,say the word walk,angry,0,
TEYA187,say the word wash,angry,0,
TEYA188,say the word week,angry,0,
TEYA189,say the word wheat,angry,0,
TEYA190,say the word when,angry,0,
TEYA191,say the word which,angry,0,
TEYA192,say the word whip,angry,0,
TEYA193,say the word white,angry,0,
TEYA194,say the word wife,angry,0,
TEYA195,say the word wire,angry,0,
TEYA196,say the word witch,angry,0,
TEYA197,say the word yearn,angry,0,
TEYA198,say the word yes,angry,0,
TEYA199,say the word young,angry,0,
TEYA200,say the word youth,angry,0,
TEYA201,say the word back,happy,1,
TEYA202,say the word bar,happy,1,
TEYA203,say the word base,happy,1,
TEYA204,say the word bath,happy,1,
TEYA205,say the word bean,happy,1,
TEYA206,say the word beg,happy,1,
TEYA207,say the word bite,happy,1,
TEYA208,say the word boat,happy,1,
TEYA209,say the word bone,happy,1,
TEYA210,say the word book,happy,1,
TEYA211,say the word bought,happy,1,
TEYA212,say the word burn,happy,1,
TEYA213,say the word cab,happy,1,
TEYA214,say the word calm,happy,1,
TEYA215,say the word came,happy,1,
TEYA216,say the word cause,happy,1,
TEYA217,say the word chain,happy,1,
TEYA218,say the word chair,happy,1,
TEYA219,say the word chalk,happy,1,
TEYA220,say the word chat,happy,1,
TEYA221,say the word check,happy,1,
TEYA222,say the word cheek,happy,1,
TEYA223,say the word chief,happy,1,
TEYA224,say the word choice,happy,1,
TEYA225,say the word cool,happy,1,
TEYA226,say the word dab,happy,1,
TEYA227,say the word date,happy,1,
TEYA228,say the word dead,happy,1,
TEYA229,say the word death,happy,1,
TEYA230,say the word deep,happy,1,
TEYA231,say the word dime,happy,1,
TEYA232,say the word dip,happy,1,
TEYA233,say the word ditch,happy,1,
TEYA234,say the word dodge,happy,1,
TEYA235,say the word dog,happy,1,
TEYA236,say the word doll,happy,1,
TEYA237,say the word door,happy,1,
TEYA238,say the word fail,happy,1,
TEYA239,say the word fall,happy,1,
TEYA240,say the word far,happy,1,
TEYA241,say the word fat,happy,1,
TEYA242,say the word fit,happy,1,
TEYA243,say the word five,happy,1,
TEYA244,say the word food,happy,1,
TEYA245,say the word gap,happy,1,
TEYA246,say the word gas,happy,1,
TEYA247,say the word gaze,happy,1,
TEYA248,say the word germ,happy,1,
TEYA249,say the word get,happy,1,
TEYA250,say the word gin,happy,1,
TEYA251,say the word goal,happy,1,
TEYA252,say the word good,happy,1,
TEYA253,say the word goose,happy,1,
TEYA254,say the word gun,happy,1,
TEYA255,say the word half,happy,1,
TEYA256,say the word hall,happy,1,
TEYA257,say the word hash,happy,1,
TEYA258,say the word hate,happy,1,
TEYA259,say the word have,happy,1,
TEYA260,say the word haze,happy,1,
TEYA261,say the word hire,happy,1,
TEYA262,say the word hit,happy,1,
TEYA263,say the word hole,happy,1,
TEYA264,say the word home,happy,1,
TEYA265,say the word hurl,happy,1,
TEYA266,say the word hush,happy,1,
TEYA267,say the word jail,happy,1,
TEYA268,say the word jar,happy,1,
TEYA269,say the word join,happy,1,
TEYA270,say the word judge,happy,1,
TEYA271,say the word jug,happy,1,
TEYA272,say the word juice,happy,1,
TEYA273,say the word keen,happy,1,
TEYA274,say the word keep,happy,1,
TEYA275,say the word keg,happy,1,
TEYA276,say the word kick,happy,1,
TEYA277,say the word kill,happy,1,
TEYA278,say the word king,happy,1,
TEYA279,say the word kite,happy,1,
TEYA280,say the word knock,happy,1,
TEYA281,say the word late,happy,1,
TEYA282,say the word laud,happy,1,
TEYA283,say the word lean,happy,1,
TEYA284,say the word learn,happy,1,
TEYA285,say the word lease,happy,1,
TEYA286,say the word lid,happy,1,
TEYA287,say the word life,happy,1,
TEYA288,say the word limb,happy,1,
TEYA289,say the word live,happy,1,
TEYA290,say the word loaf,happy,1,
TEYA291,say the word long,happy,1,
TEYA292,say the word lore,happy,1,
TEYA293,say the word lose,happy,1,
TEYA294,say the word lot,happy,1,
TEYA295,say the word love,happy,1,
TEYA296,say the word luck,happy,1,
TEYA297,say the word make,happy,1,
TEYA298,say the word match,happy,1,
TEYA299,say the word merge,happy,1,
TEYA300,say the word mess,happy,1,
TEYA301,say the word met,happy,1,
TEYA302,say the word mill,happy,1,
TEYA303,say the word mob,happy,1,
TEYA304,say the word mode,happy,1,
TEYA305,say the word mood,happy,1,
TEYA306,say the word moon,happy,1,
TEYA307,say the word mop,happy,1,
TEYA308,say the word mouse,happy,1,
TEYA309,say the word nag,happy,1,
TEYA310,say the word name,happy,1,
TEYA311,say the word near,happy,1,
TEYA312,say the word neat,happy,1,
TEYA313,say the word nice,happy,1,
TEYA314,say the word note,happy,1,
TEYA315,say the word numb,happy,1,
TEYA316,say the word pad,happy,1,
TEYA317,say the word page,happy,1,
TEYA318,say the word pain,happy,1,
TEYA319,say the word pass,happy,1,
TEYA320,say the word pearl,happy,1,
TEYA321,say the word peg,happy,1,
TEYA322,say the word perch,happy,1,
TEYA323,say the word phone,happy,1,
TEYA324,say the word pick,happy,1,
TEYA325,say the word pike,happy,1,
TEYA326,say the word pole,happy,1,
TEYA327,say the word pool,happy,1,
TEYA328,say the word puff,happy,1,
TEYA329,say the word rag,happy,1,
TEYA330,say the word raid,happy,1,
TEYA331,say the word rain,happy,1,
TEYA332,say the word raise,happy,1,
TEYA333,say the word rat,happy,1,
TEYA334,say the word reach,happy,1,
TEYA335,say the word read,happy,1,
TEYA336,say the word red,happy,1,
TEYA337,say the word ring,happy,1,
TEYA338,say the word ripe,happy,1,
TEYA339,say the word road,happy,1,
TEYA340,say the word room,happy,1,
TEYA341,say the word rose,happy,1,
TEYA342,say the word rot,happy,1,
TEYA343,say the word rough,happy,1,
TEYA344,say the word rush,happy,1,
TEYA345,say the word said,happy,1,
TEYA346,say the word sail,happy,1,
TEYA347,say the word search,happy,1,
TEYA348,say the word seize,happy,1,
TEYA349,say the word sell,happy,1,
TEYA350,say the word shack,happy,1,
TEYA351,say the word shall,happy,1,
TEYA352,say the word shawl,happy,1,
TEYA353,say the word sheep,happy,1,
TEYA354,say the word shirt,happy,1,
TEYA355,say the word should,happy,1,
TEYA356,say the word shout,happy,1,
TEYA357,say the word size,happy,1,
TEYA358,say the word soap,happy,1,
TEYA359,say the word soup,happy,1,
TEYA360,say the word sour,happy,1,
TEYA361,say the word south,happy,1,
TEYA362,say the word sub,happy,1,
TEYA363,say the word such,happy,1,
TEYA364,say the word sure,happy,1,
TEYA365,say the word take,happy,1,
TEYA366,say the word talk,happy,1,
TEYA367,say the word tape,happy,1,
TEYA368,say the word team,happy,1,
TEYA369,say the word tell,happy,1,
TEYA370,say the word thin,happy,1,
TEYA371,say the word third,happy,1,
TEYA372,say the word thought,happy,1,
TEYA373,say the word thumb,happy,1,
TEYA374,say the word time,happy,1,
TEYA375,say the word tip,happy,1,
TEYA376,say the word tire,happy,1,
TEYA377,say the word ton,happy,1,
TEYA378,say the word tool,happy,1,
TEYA379,say the word tough,happy,1,
TEYA380,say the word turn,happy,1,
TEYA381,say the word vine,happy,1,
TEYA382,say the word voice,happy,1,
TEYA383,say the word void,happy,1,
TEYA384,say the word vote,happy,1,
TEYA385,say the word wag,happy,1,
TEYA386,say the word walk,happy,1,
TEYA387,say the word wash,happy,1,
TEYA388,say the word week,happy,1,
TEYA389,say the word wheat,happy,1,
TEYA390,say the word when,happy,1,
TEYA391,say the word which,happy,1,
TEYA392,say the word whip,happy,1,
TEYA393,say the word white,happy,1,
TEYA394,say the word wife,happy,1,
TEYA395,say the word wire,happy,1,
TEYA396,say the word witch,happy,1,
TEYA397,say the word yearn,happy,1,
TEYA398,say the word yes,happy,1,
TEYA399,say the word young,happy,1,
TEYA400,say the word youth,happy,1,
TEYA401,say the word back,neutral,3,
TEYA402,say the word bar,neutral,3,
TEYA403,say the word base,neutral,3,
TEYA404,say the word bath,neutral,3,
TEYA405,say the word bean,neutral,3,
TEYA406,say the word beg,neutral,3,
TEYA407,say the word bite,neutral,3,
TEYA408,say the word boat,neutral,3,
TEYA409,say the word bone,neutral,3,
TEYA410,say the word book,neutral,3,
TEYA411,say the word bought,neutral,3,
TEYA412,say the word burn,neutral,3,
TEYA413,say the word cab,neutral,3,
TEYA414,say the word calm,neutral,3,
TEYA415,say the word came,neutral,3,
TEYA416,say the word cause,neutral,3,
TEYA417,say the word chain,neutral,3,
TEYA418,say the word chair,neutral,3,
TEYA419,say the word chalk,neutral,3,
TEYA420,say the word chat,neutral,3,
TEYA421,say the word check,neutral,3,
TEYA422,say the word cheek,neutral,3,
TEYA423,say the word chief,neutral,3,
TEYA424,say the word choice,neutral,3,
TEYA425,say the word cool,neutral,3,
TEYA426,say the word dab,neutral,3,
TEYA427,say the word date,neutral,3,
TEYA428,say the word dead,neutral,3,
TEYA429,say the word death,neutral,3,
TEYA430,say the word deep,neutral,3,
TEYA431,say the word dime,neutral,3,
TEYA432,say the word dip,neutral,3,
TEYA433,say the word ditch,neutral,3,
TEYA434,say the word dodge,neutral,3,
TEYA435,say the word dog,neutral,3,
TEYA436,say the word doll,neutral,3,
TEYA437,say the word door,neutral,3,
TEYA438,say the word fail,neutral,3,
TEYA439,say the word fall,neutral,3,
TEYA440,say the word far,neutral,3,
TEYA441,say the word fat,neutral,3,
TEYA442,say the word fit,neutral,3,
TEYA443,say the word five,neutral,3,
TEYA444,say the word food,neutral,3,
TEYA445,say the word gap,neutral,3,
TEYA446,say the word gas,neutral,3,
TEYA447,say the word gaze,neutral,3,
TEYA448,say the word germ,neutral,3,
TEYA449,say the word get,neutral,3,
TEYA450,say the word gin,neutral,3,
TEYA451,say the word goal,neutral,3,
TEYA452,say the word good,neutral,3,
TEYA453,say the word goose,neutral,3,
TEYA454,say the word gun,neutral,3,
TEYA455,say the word half,neutral,3,
TEYA456,say the word hall,neutral,3,
TEYA457,say the word hash,neutral,3,
TEYA458,say the word hate,neutral,3,
TEYA459,say the word have,neutral,3,
TEYA460,say the word haze,neutral,3,
TEYA461,say the word hire,neutral,3,
TEYA462,say the word hit,neutral,3,
TEYA463,say the word hole,neutral,3,
TEYA464,say the word home,neutral,3,
TEYA465,say the word hurl,neutral,3,
TEYA466,say the word hush,neutral,3,
TEYA467,say the word jail,neutral,3,
TEYA468,say the word jar,neutral,3,
TEYA469,say the word join,neutral,3,
TEYA470,say the word judge,neutral,3,
TEYA471,say the word jug,neutral,3,
TEYA472,say the word juice,neutral,3,
TEYA473,say the word keen,neutral,3,
TEYA474,say the word keep,neutral,3,
TEYA475,say the word keg,neutral,3,
TEYA476,say the word kick,neutral,3,
TEYA477,say the word kill,neutral,3,
TEYA478,say the word king,neutral,3,
TEYA479,say the word kite,neutral,3,
TEYA480,say the word knock,neutral,3,
TEYA481,say the word late,neutral,3,
TEYA482,say the word laud,neutral,3,
TEYA483,say the word lean,neutral,3,
TEYA484,say the word learn,neutral,3,
TEYA485,say the word lease,neutral,3,
TEYA486,say the word lid,neutral,3,
TEYA487,say the word life,neutral,3,
TEYA488,say the word limb,neutral,3,
TEYA489,say the word live,neutral,3,
TEYA490,say the word loaf,neutral,3,
TEYA491,say the word long,neutral,3,
TEYA492,say the word lore,neutral,3,
TEYA493,say the word lose,neutral,3,
TEYA494,say the word lot,neutral,3,
TEYA495,say the word love,neutral,3,
TEYA496,say the word luck,neutral,3,
TEYA497,say the word make,neutral,3,
TEYA498,say the word match,neutral,3,
TEYA499,say the word merge,neutral,3,
TEYA500,say the word mess,neutral,3,
TEYA501,say the word met,neutral,3,
TEYA502,say the word mill,neutral,3,
TEYA503,say the word mob,neutral,3,
TEYA504,say the word mode,neutral,3,
TEYA505,say the word mood,neutral,3,
TEYA506,say the word moon,neutral,3,
TEYA507,say the word mop,neutral,3,
TEYA508,say the word mouse,neutral,3,
TEYA509,say the word nag,neutral,3,
TEYA510,say the word name,neutral,3,
TEYA511,say the word near,neutral,3,
TEYA512,say the word neat,neutral,3,
TEYA513,say the word nice,neutral,3,
TEYA514,say the word note,neutral,3,
TEYA515,say the word numb,neutral,3,
TEYA516,say the word pad,neutral,3,
TEYA517,say the word page,neutral,3,
TEYA518,say the word pain,neutral,3,
TEYA519,say the word pass,neutral,3,
TEYA520,say the word pearl,neutral,3,
TEYA521,say the word peg,neutral,3,
TEYA522,say the word perch,neutral,3,
TEYA523,say the word phone,neutral,3,
TEYA524,say the word pick,neutral,3,
TEYA525,say the word pike,neutral,3,
TEYA526,say the word pole,neutral,3,
TEYA527,say the word pool,neutral,3,
TEYA528,say the word puff,neutral,3,
TEYA529,say the word rag,neutral,3,
TEYA530,say the word raid,neutral,3,
TEYA531,say the word rain,neutral,3,
TEYA532,say the word raise,neutral,3,
TEYA533,say the word rat,neutral,3,
TEYA534,say the word reach,neutral,3,
TEYA535,say the word read,neutral,3,
TEYA536,say the word red,neutral,3,
TEYA537,say the word ring,neutral,3,
TEYA538,say the word ripe,neutral,3,
TEYA539,say the word road,neutral,3,
TEYA540,say the word room,neutral,3,
TEYA541,say the word rose,neutral,3,
TEYA542,say the word rot,neutral,3,
TEYA543,say the word rough,neutral,3,
TEYA544,say the word rush,neutral,3,
TEYA545,say the word said,neutral,3,
TEYA546,say the word sail,neutral,3,
TEYA547,say the word search,neutral,3,
TEYA548,say the word seize,neutral,3,
TEYA549,say the word sell,neutral,3,
TEYA550,say the word shack,neutral,3,
TEYA551,say the word shall,neutral,3,
TEYA552,say the word shawl,neutral,3,
TEYA553,say the word sheep,neutral,3,
TEYA554,say the word shirt,neutral,3,
TEYA555,say the word should,neutral,3,
TEYA556,say the word shout,neutral,3,
TEYA557,say the word size,neutral,3,
TEYA558,say the word soap,neutral,3,
TEYA559,say the word soup,neutral,3,
TEYA560,say the word sour,neutral,3,
TEYA561,say the word south,neutral,3,
TEYA562,say the word sub,neutral,3,
TEYA563,say the word such,neutral,3,
TEYA564,say the word sure,neutral,3,
TEYA565,say the word take,neutral,3,
TEYA566,say the word talk,neutral,3,
TEYA567,say the word tape,neutral,3,
TEYA568,say the word team,neutral,3,
TEYA569,say the word tell,neutral,3,
TEYA570,say the word thin,neutral,3,
TEYA571,say the word third,neutral,3,
TEYA572,say the word thought,neutral,3,
TEYA573,say the word thumb,neutral,3,
TEYA574,say the word time,neutral,3,
TEYA575,say the word tip,neutral,3,
TEYA576,say the word tire,neutral,3,
TEYA577,say the word ton,neutral,3,
TEYA578,say the word tool,neutral,3,
TEYA579,say the word tough,neutral,3,
TEYA580,say the word turn,neutral,3,
TEYA581,say the word vine,neutral,3,
TEYA582,say the word voice,neutral,3,
TEYA583,say the word void,neutral,3,
TEYA584,say the word vote,neutral,3,
TEYA585,say the word wag,neutral,3,
TEYA586,say the word walk,neutral,3,
TEYA587,say the word wash,neutral,3,
TEYA588,say the word week,neutral,3,
TEYA589,say the word wheat,neutral,3,
TEYA590,say the word when,neutral,3,
TEYA591,say the word which,neutral,3,
TEYA592,say the word whip,neutral,3,
TEYA593,say the word white,neutral,3,
TEYA594,say the word wife,neutral,3,
TEYA595,say the word wire,neutral,3,
TEYA596,say the word witch,neutral,3,
TEYA597,say the word yearn,neutral,3,
TEYA598,say the word yes,neutral,3,
TEYA599,say the word young,neutral,3,
TEYA600,say the word youth,neutral,3,
TEYA601,say the word back,sad,2,
TEYA602,say the word bar,sad,2,
TEYA603,say the word base,sad,2,
TEYA604,say the word bath,sad,2,
TEYA605,say the word bean,sad,2,
TEYA606,say the word beg,sad,2,
TEYA607,say the word bite,sad,2,
TEYA608,say the word boat,sad,2,
TEYA609,say the word bone,sad,2,
TEYA610,say the word book,sad,2,
TEYA611,say the word bought,sad,2,
TEYA612,say the word burn,sad,2,
TEYA613,say the word cab,sad,2,
TEYA614,say the word calm,sad,2,
TEYA615,say the word came,sad,2,
TEYA616,say the word cause,sad,2,
TEYA617,say the word chain,sad,2,
TEYA618,say the word chair,sad,2,
TEYA619,say the word chalk,sad,2,
TEYA620,say the word chat,sad,2,
TEYA621,say the word check,sad,2,
TEYA622,say the word cheek,sad,2,
TEYA623,say the word chief,sad,2,
TEYA624,say the word choice,sad,2,
TEYA625,say the word cool,sad,2,
TEYA626,say the word dab,sad,2,
TEYA627,say the word date,sad,2,
TEYA628,say the word dead,sad,2,
TEYA629,say the word death,sad,2,
TEYA630,say the word deep,sad,2,
TEYA631,say the word dime,sad,2,
TEYA632,say the word dip,sad,2,
TEYA633,say the word ditch,sad,2,
TEYA634,say the word dodge,sad,2,
TEYA635,say the word dog,sad,2,
TEYA636,say the word doll,sad,2,
TEYA637,say the word door,sad,2,
TEYA638,say the word fail,sad,2,
TEYA639,say the word fall,sad,2,
TEYA640,say the word far,sad,2,
TEYA641,say the word fat,sad,2,
TEYA642,say the word fit,sad,2,
TEYA643,say the word five,sad,2,
TEYA644,say the word food,sad,2,
TEYA645,say the word gap,sad,2,
TEYA646,say the word gas,sad,2,
TEYA647,say the word gaze,sad,2,
TEYA648,say the word germ,sad,2,
TEYA649,say the word get,sad,2,
TEYA650,say the word gin,sad,2,
TEYA651,say the word goal,sad,2,
TEYA652,say the word good,sad,2,
TEYA653,say the word goose,sad,2,
TEYA654,say the word gun,sad,2,
TEYA655,say the word half,sad,2,
TEYA656,say the word hall,sad,2,
TEYA657,say the word hash,sad,2,
TEYA658,say the word hate,sad,2,
TEYA659,say the word have,sad,2,
TEYA660,say the word haze,sad,2,
TEYA661,say the word hire,sad,2,
TEYA662,say the word hit,sad,2,
TEYA663,say the word hole,sad,2,
TEYA664,say the word home,sad,2,
TEYA665,say the word hurl,sad,2,
TEYA666,say the word hush,sad,2,
TEYA667,say the word jail,sad,2,
TEYA668,say the word jar,sad,2,
TEYA669,say the word join,sad,2,
TEYA670,say the word judge,sad,2,
TEYA671,say the word jug,sad,2,
TEYA672,say the word juice,sad,2,
TEYA673,say the word keen,sad,2,
TEYA674,say the word keep,sad,2,
TEYA675,say the word keg,sad,2,
TEYA676,say the word kick,sad,2,
TEYA677,say the word kill,sad,2,
TEYA678,say the word king,sad,2,
TEYA679,say the word kite,sad,2,
TEYA680,say the word knock,sad,2,
TEYA681,say the word late,sad,2,
TEYA682,say the word laud,sad,2,
TEYA683,say the word lean,sad,2,
TEYA684,say the word learn,sad,2,
TEYA685,say the word lease,sad,2,
TEYA686,say the word lid,sad,2,
TEYA687,say the word life,sad,2,
TEYA688,say the word limb,sad,2,
TEYA689,say the word live,sad,2,
TEYA690,say the word loaf,sad,2,
TEYA691,say the word long,sad,2,
TEYA692,say the word lore,sad,2,
TEYA693,say the word lose,sad,2,
TEYA694,say the word lot,sad,2,
TEYA695,say the word love,sad,2,
TEYA696,say the word luck,sad,2,
TEYA697,say the word make,sad,2,
TEYA698,say the word match,sad,2,
TEYA699,say the word merge,sad,2,
TEYA700,say the word mess,sad,2,
TEYA701,say the word met,sad,2,
TEYA702,say the word mill,sad,2,
TEYA703,say the word mob,sad,2,
TEYA704,say the word mode,sad,2,
TEYA705,say the word mood,sad,2,
TEYA706,say the word moon,sad,2,
TEYA707,say the word mop,sad,2,
TEYA708,say the word mouse,sad,2,
TEYA709,say the word nag,sad,2,
TEYA710,say the word name,sad,2,
TEYA711,say the word near,sad,2,
TEYA712,say the word neat,sad,2,
TEYA713,say the word nice,sad,2,
TEYA714,say the word note,sad,2,
TEYA715,say the word numb,sad,2,
TEYA716,say the word pad,sad,2,
TEYA717,say the word page,sad,2,
TEYA718,say the word pain,sad,2,
TEYA719,say the word pass,sad,2,
TEYA720,say the word pearl,sad,2,
TEYA721,say the word peg,sad,2,
TEYA722,say the word perch,sad,2,
TEYA723,say the word phone,sad,2,
TEYA724,say the word pick,sad,2,
TEYA725,say the word pike,sad,2,
TEYA726,say the word pole,sad,2,
TEYA727,say the word pool,sad,2,
TEYA728,say the word puff,sad,2,
TEYA729,say the word rag,sad,2,
TEYA730,say the word raid,sad,2,
TEYA731,say the word rain,sad,2,
TEYA732,say the word raise,sad,2,
TEYA733,say the word rat,sad,2,
TEYA734,say the word reach,sad,2,
TEYA735,say the word read,sad,2,
TEYA736,say the word red,sad,2,
TEYA737,say the word ring,sad,2,
TEYA738,say the word ripe,sad,2,
TEYA739,say the word road,sad,2,
TEYA740,say the word room,sad,2,
TEYA741,say the word rose,sad,2,
TEYA742,say the word rot,sad,2,
TEYA743,say the word rough,sad,2,
TEYA744,say the word rush,sad,2,
TEYA745,say the word said,sad,2,
TEYA746,say the word sail,sad,2,
TEYA747,say the word search,sad,2,
TEYA748,say the word seize,sad,2,
TEYA749,say the word sell,sad,2,
TEYA750,say the word shack,sad,2,
TEYA751,say the word shall,sad,2,
TEYA752,say the word shawl,sad,2,
TEYA753,say the word sheep,sad,2,
TEYA754,say the word shirt,sad,2,
TEYA755,say the word should,sad,2,
TEYA756,say the word shout,sad,2,
TEYA757,say the word size,sad,2,
TEYA758,say the word soap,sad,2,
TEYA759,say the word soup,sad,2,
TEYA760,say the word sour,sad,2,
TEYA761,say the word south,sad,2,
TEYA762,say the word sub,sad,2,
TEYA763,say the word such,sad,2,
TEYA764,say the word sure,sad,2,
TEYA765,say the word take,sad,2,
TEYA766,say the word talk,sad,2,
TEYA767,say the word tape,sad,2,
TEYA768,say the word team,sad,2,
TEYA769,say the word tell,sad,2,
TEYA770,say the word thin,sad,2,
TEYA771,say the word third,sad,2,
TEYA772,say the word thought,sad,2,
TEYA773,say the word thumb,sad,2,
